client_id,label,usia,gender,jumlah_tanggungan,pendidikan,status_nikah,penghasilan_tahunan,tipe_kartu_kredit,lama_nasabah,jumlah_produk,bulan_nonactive,jumlah_kontak,total_limit_kredit,total_limit_kredit_dipakai,sisa_limit_kredit,rasio_transaksi_Q4_Q1 ,total_transaksi,jumlah_transaksi,rasio_jumlah_transaksi_Q4_Q1,rasio_pemakaian
716349183,0,58,F,1,Uneducated,Married,Unknown,Blue,36,5,2,3,4784.0,0,4784.0,0.905,2160,54,0.929,0.0
708224133,0,61,M,0,Uneducated,Single,$40K - $60K,Blue,49,1,2,3,2228.0,1480,748.0,0.533,4431,71,0.651,0.664
780730008,0,51,M,2,College,Single,$120K +,Blue,36,2,2,2,3477.0,752,2725.0,0.703,13627,120,0.739,0.216
709869708,0,54,F,3,College,Single,Less than $40K,Blue,45,5,1,4,3062.0,2039,1023.0,1.057,4037,71,0.821,0.666
714053358,0,37,M,2,High School,Single,$40K - $60K,Blue,31,6,3,4,3216.0,0,3216.0,0.683,4039,81,1.077,0.0
721517208,0,41,M,4,Unknown,Married,Less than $40K,Blue,30,4,6,1,2450.0,1967,483.0,0.589,1263,29,0.611,0.803
718730283,0,38,F,2,Graduate,Married,Less than $40K,Blue,18,5,3,3,1686.0,1206,480.0,0.767,4891,68,0.511,0.715
708670608,0,48,F,5,Uneducated,Married,Unknown,Blue,36,4,2,3,5495.0,2200,3295.0,0.696,5125,85,0.771,0.4
789959283,0,39,M,2,College,Single,$80K - $120K,Blue,24,4,3,2,4061.0,1775,2286.0,0.686,1602,40,0.667,0.437
721183983,0,48,M,4,High School,Married,$120K +,Blue,31,6,3,1,34516.0,1013,33503.0,0.575,1222,37,0.85,0.029
708918558,1,37,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,2,1959.0,662,1297.0,0.888,3046,52,0.793,0.338
820633833,0,64,F,1,Graduate,Single,$40K - $60K,Blue,56,5,2,4,5152.0,948,4204.0,0.953,4074,72,1.057,0.184
711740508,0,50,F,1,Unknown,Married,$40K - $60K,Blue,40,6,2,2,2661.0,1575,1086.0,0.735,4615,82,0.708,0.592
716501133,0,36,F,2,Graduate,Single,Less than $40K,Blue,36,6,4,0,2051.0,1154,897.0,0.605,3912,79,0.717,0.563
711708408,0,52,F,3,High School,Married,Unknown,Blue,43,4,3,2,4798.0,0,4798.0,0.583,3967,72,0.636,0.0
779031033,0,46,F,2,Graduate,Married,$40K - $60K,Blue,22,6,1,3,2305.0,1627,678.0,0.747,1230,36,0.565,0.706
789662283,1,50,F,3,High School,Married,Less than $40K,Blue,33,3,3,4,2140.0,0,2140.0,0.765,2915,50,0.316,0.0
769667583,1,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,3,2,3744.0,0,3744.0,0.796,8202,69,0.769,0.0
721425558,0,52,M,2,Graduate,Single,$120K +,Blue,37,2,3,2,14543.0,0,14543.0,0.788,1536,37,0.423,0.0
808292958,0,26,M,0,Graduate,Single,Less than $40K,Blue,20,6,2,3,1438.3,495,943.3,1.062,2546,40,0.333,0.344
814752558,0,50,M,1,Uneducated,Married,$40K - $60K,Blue,45,5,3,3,2151.0,1163,988.0,0.849,2513,62,0.59,0.541
794253108,0,52,M,4,Graduate,Single,$40K - $60K,Blue,46,3,3,2,13090.0,0,13090.0,0.75,3851,78,1.0,0.0
717979008,0,48,F,3,Unknown,Single,Less than $40K,Blue,37,2,2,1,2105.0,1072,1033.0,0.514,4833,81,1.077,0.509
717354558,1,57,M,2,Uneducated,Married,$120K +,Blue,40,3,3,3,3106.0,1120,1986.0,1.045,683,17,0.7,0.361
718602708,0,43,M,3,Graduate,Single,$80K - $120K,Blue,33,3,3,2,16351.0,1541,14810.0,0.763,3475,82,0.673,0.094
716939358,0,43,F,3,Graduate,Divorced,Unknown,Blue,33,6,3,4,14622.0,0,14622.0,0.959,4632,67,0.457,0.0
714208533,1,43,M,3,High School,Married,$60K - $80K,Blue,36,1,3,3,8663.0,288,8375.0,0.639,916,33,0.32,0.033
716988633,0,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,1,2,9734.0,0,9734.0,0.785,1476,38,0.9,0.0
812671758,1,47,F,5,Doctorate,Married,Unknown,Blue,42,3,5,3,4345.0,2176,2169.0,0.752,2458,44,0.467,0.501
789407958,0,42,M,1,Graduate,Married,$60K - $80K,Blue,33,6,2,3,17165.0,1153,16012.0,0.578,4063,62,0.676,0.067
719046558,0,39,M,2,Graduate,Married,$60K - $80K,Blue,36,6,3,3,1982.0,1751,231.0,0.843,4313,62,0.676,0.883
789082758,0,40,F,2,High School,Married,Less than $40K,Blue,28,1,3,3,2734.0,1661,1073.0,0.726,4981,90,0.698,0.608
718863258,1,54,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,3881.0,2517,1364.0,0.815,2463,38,0.407,0.649
708234558,0,55,F,2,College,Divorced,Less than $40K,Blue,43,5,2,1,2239.0,1340,899.0,0.658,4540,73,0.587,0.598
717074283,1,45,F,3,Graduate,Divorced,Unknown,Blue,37,5,2,6,17678.0,0,17678.0,0.788,2566,49,0.815,0.0
709173108,1,54,F,4,Graduate,Married,Unknown,Blue,40,6,2,2,2532.0,2221,311.0,0.491,799,21,0.235,0.877
798777708,0,54,F,4,High School,Single,$40K - $60K,Blue,48,2,4,1,3089.0,1177,1912.0,1.01,5237,75,0.829,0.381
767404083,1,52,M,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,3460.0,0,3460.0,0.466,2355,47,0.621,0.0
716584158,0,51,M,4,High School,Married,$80K - $120K,Blue,42,6,1,2,14438.0,2517,11921.0,0.853,2090,47,0.88,0.174
720049083,1,35,F,1,Unknown,Divorced,Unknown,Blue,24,5,3,3,1438.3,0,1438.3,0.849,2355,47,0.567,0.0
717860358,0,40,F,3,High School,Single,$40K - $60K,Blue,36,5,3,2,5124.0,2235,2889.0,0.542,1158,42,0.355,0.436
788994783,0,48,F,3,Graduate,Single,Less than $40K,Blue,35,3,4,3,1815.0,557,1258.0,0.672,4519,76,0.854,0.307
718801158,0,49,M,3,Graduate,Single,$40K - $60K,Gold,36,2,2,2,23981.0,1408,22573.0,0.844,14455,96,0.846,0.059
711792783,0,45,F,3,Unknown,Divorced,$40K - $60K,Blue,26,1,1,2,2032.0,1195,837.0,0.642,4479,80,0.667,0.588
778899708,1,56,F,2,Unknown,Single,$40K - $60K,Blue,37,2,2,3,2963.0,0,2963.0,0.902,2919,47,0.382,0.0
713302758,0,49,M,2,Graduate,Married,$120K +,Blue,40,2,4,1,14646.0,1448,13198.0,0.895,8160,92,0.586,0.099
716918508,0,39,M,1,College,Single,$40K - $60K,Blue,24,4,3,3,3770.0,1197,2573.0,0.621,1602,49,0.441,0.318
720686583,0,46,M,3,High School,Divorced,$120K +,Blue,37,5,3,4,6457.0,0,6457.0,0.531,4487,73,0.431,0.0
715636533,0,48,F,3,High School,Married,Less than $40K,Blue,36,4,1,2,3716.0,0,3716.0,0.886,4833,73,0.521,0.0
820925433,0,50,F,2,Post-Graduate,Single,Less than $40K,Blue,45,2,3,2,1529.0,710,819.0,0.657,4751,81,0.884,0.464
710226708,0,55,F,2,Uneducated,Divorced,Less than $40K,Blue,49,5,2,1,1438.3,680,758.3,0.77,4573,93,0.691,0.473
787268733,0,52,F,1,Graduate,Married,$40K - $60K,Blue,46,5,1,2,2442.0,1507,935.0,0.631,4535,85,0.809,0.617
715773783,1,44,F,2,Graduate,Single,$40K - $60K,Blue,35,2,3,4,4196.0,561,3635.0,0.741,2558,38,0.652,0.134
715955208,0,35,F,1,High School,Single,Less than $40K,Blue,26,3,3,2,2189.0,1833,356.0,0.56,4530,72,0.846,0.837
780292683,1,55,M,1,Uneducated,Single,$120K +,Blue,41,3,4,4,24542.0,2354,22188.0,0.314,984,24,0.263,0.096
778619358,0,42,F,3,Uneducated,Single,Less than $40K,Blue,22,4,1,4,1438.3,860,578.3,0.761,4754,79,0.837,0.598
755212608,1,50,M,2,Unknown,Married,$40K - $60K,Blue,43,4,3,3,13067.0,0,13067.0,1.061,5468,71,0.775,0.0
708770883,0,43,M,2,Uneducated,Married,$80K - $120K,Blue,24,2,2,2,16667.0,1463,15204.0,0.803,15301,115,0.797,0.088
711119358,0,38,M,3,Unknown,Married,$60K - $80K,Blue,31,6,1,2,2014.0,896,1118.0,1.055,2460,52,0.857,0.445
719506983,0,52,M,3,Graduate,Married,$80K - $120K,Blue,42,5,2,4,17302.0,1339,15963.0,0.631,1181,30,1.0,0.077
821168733,0,38,M,3,Graduate,Married,$60K - $80K,Blue,34,6,3,3,5323.0,2301,3022.0,0.68,1783,33,0.65,0.432
710436108,0,41,M,4,High School,Unknown,$40K - $60K,Blue,29,5,4,2,3600.0,746,2854.0,0.824,4184,61,0.694,0.207
714215058,0,42,F,3,High School,Married,Less than $40K,Blue,33,5,2,4,6848.0,0,6848.0,0.962,4006,82,0.822,0.0
713101383,0,44,F,2,Unknown,Married,$40K - $60K,Blue,36,1,1,1,1834.0,0,1834.0,0.618,5402,87,0.611,0.0
714932658,0,42,F,4,College,Single,Unknown,Blue,34,5,3,2,15449.0,0,15449.0,0.783,4098,81,0.588,0.0
794498733,0,40,M,2,Unknown,Single,$120K +,Blue,21,6,4,3,20056.0,1602,18454.0,0.466,1687,46,0.533,0.08
713761608,0,44,M,3,Graduate,Divorced,$60K - $80K,Silver,34,2,3,3,34516.0,1652,32864.0,0.865,8450,90,0.579,0.048
714098883,0,45,F,1,Graduate,Single,$40K - $60K,Blue,36,5,2,2,1936.0,1613,323.0,0.841,4773,80,0.818,0.833
720511608,0,38,F,0,Graduate,Married,Unknown,Blue,28,5,3,3,16049.0,799,15250.0,0.777,1989,33,0.571,0.05
816549933,0,50,M,4,High School,Divorced,$80K - $120K,Blue,45,4,2,2,1687.0,992,695.0,0.721,4342,82,0.783,0.588
717975333,0,50,M,2,Doctorate,Married,$80K - $120K,Blue,38,6,2,2,25300.0,1330,23970.0,1.072,837,15,2.0,0.053
778245633,0,43,F,3,Graduate,Single,Unknown,Blue,33,3,3,1,2341.0,1818,523.0,0.833,4356,70,0.628,0.777
807275733,0,27,M,0,Post-Graduate,Single,Unknown,Blue,22,5,2,2,7130.0,873,6257.0,0.53,2498,37,0.321,0.122
714510483,0,44,M,3,Graduate,Single,$80K - $120K,Gold,36,2,3,3,34516.0,2517,31999.0,0.703,7640,87,0.582,0.073
710227908,0,37,F,3,Graduate,Single,Less than $40K,Blue,36,3,2,3,6077.0,1397,4680.0,0.834,2837,74,0.609,0.23
718163808,0,37,M,1,Graduate,Single,$80K - $120K,Blue,24,6,3,4,11309.0,0,11309.0,0.474,4809,71,0.479,0.0
712290258,0,49,F,1,Unknown,Married,Less than $40K,Blue,40,5,1,3,2636.0,1840,796.0,0.844,4056,67,0.811,0.698
717412608,1,38,F,2,High School,Married,$40K - $60K,Blue,28,3,2,2,7225.0,0,7225.0,0.419,738,16,0.231,0.0
711784908,0,46,F,4,High School,Single,Less than $40K,Blue,34,5,5,2,3322.0,2517,805.0,0.789,3913,86,0.911,0.758
712734933,1,43,F,2,College,Married,Less than $40K,Blue,36,5,2,3,4020.0,0,4020.0,0.563,1952,39,0.345,0.0
708942408,0,46,F,3,Uneducated,Single,$40K - $60K,Blue,36,3,2,2,7020.0,1784,5236.0,0.815,16937,116,0.731,0.254
783361533,0,41,M,3,Unknown,Married,$60K - $80K,Silver,35,2,3,2,33889.0,1203,32686.0,0.944,14954,112,0.623,0.035
788896983,0,53,M,2,Graduate,Married,$60K - $80K,Blue,38,6,3,2,7928.0,1228,6700.0,0.632,1537,37,0.682,0.155
708496833,1,60,M,1,High School,Single,Less than $40K,Blue,50,4,4,5,4613.0,0,4613.0,0.978,8970,78,1.294,0.0
779811183,0,35,F,3,Uneducated,Married,Less than $40K,Blue,25,4,1,2,2149.0,1118,1031.0,0.903,1581,30,1.0,0.52
716660583,0,45,M,0,Graduate,Single,$40K - $60K,Blue,37,4,5,2,10271.0,1746,8525.0,0.661,3696,72,0.6,0.17
716602683,0,49,F,3,Graduate,Married,$40K - $60K,Blue,36,3,3,2,5678.0,2082,3596.0,0.83,5092,70,0.707,0.367
711546333,0,46,M,3,Uneducated,Married,Less than $40K,Blue,38,4,3,1,7958.0,1559,6399.0,0.726,4962,72,0.714,0.196
717292758,0,55,F,2,Graduate,Single,Less than $40K,Blue,47,5,3,2,6347.0,0,6347.0,0.466,1161,44,0.375,0.0
780045708,0,42,F,3,Graduate,Single,$40K - $60K,Silver,26,6,2,2,15104.0,1204,13900.0,0.824,4259,79,0.58,0.08
719951208,0,43,M,4,Graduate,Single,$60K - $80K,Blue,24,5,3,2,19188.0,0,19188.0,0.453,4366,69,0.816,0.0
715928808,0,42,F,2,High School,Married,Less than $40K,Blue,31,3,5,2,3964.0,1218,2746.0,0.593,4580,75,1.419,0.307
716107158,1,32,F,0,Graduate,Single,Less than $40K,Blue,20,5,1,5,3983.0,431,3552.0,0.887,3098,46,0.438,0.108
771881283,0,42,M,1,Uneducated,Divorced,$60K - $80K,Blue,30,3,2,2,18570.0,1892,16678.0,0.748,4036,78,0.773,0.102
754457883,0,49,M,2,Unknown,Single,Less than $40K,Blue,42,4,2,2,4834.0,0,4834.0,0.998,1876,35,1.059,0.0
716375883,0,53,F,3,Uneducated,Married,Unknown,Blue,36,6,2,2,2447.0,1558,889.0,0.511,1716,38,0.462,0.637
789337233,0,63,M,1,Graduate,Married,$40K - $60K,Blue,53,6,6,2,2880.0,2362,518.0,0.89,1323,26,0.444,0.82
716773533,0,33,M,3,Graduate,Married,$60K - $80K,Blue,36,5,1,3,1726.0,1215,511.0,1.175,1712,48,0.548,0.704
719494983,0,26,M,0,Graduate,Single,Less than $40K,Blue,15,6,3,3,2740.0,2069,671.0,0.418,1997,44,0.419,0.755
711355908,0,44,F,3,Graduate,Unknown,Unknown,Silver,36,2,3,3,34516.0,941,33575.0,0.659,12042,117,0.857,0.027
779442783,0,39,F,1,Graduate,Single,Less than $40K,Blue,21,1,2,1,2867.0,1365,1502.0,0.502,4445,89,0.745,0.476
715005558,0,36,M,2,College,Single,$80K - $120K,Blue,36,6,2,2,8374.0,2147,6227.0,1.113,2472,65,1.167,0.256
818710233,0,41,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,3,2329.0,1271,1058.0,0.729,4382,70,0.667,0.546
712960308,0,33,F,2,High School,Single,Less than $40K,Blue,36,4,1,1,8070.0,2350,5720.0,1.03,2117,61,0.649,0.291
714075708,0,48,M,4,Uneducated,Divorced,$80K - $120K,Gold,38,4,3,1,34516.0,1426,33090.0,0.621,4814,71,0.69,0.041
710974308,0,38,M,1,Graduate,Unknown,$80K - $120K,Blue,36,3,3,4,26792.0,1671,25121.0,0.938,3587,66,0.571,0.062
717173358,0,60,F,0,Graduate,Single,$40K - $60K,Blue,47,1,2,3,9502.0,1881,7621.0,0.717,14418,100,0.754,0.198
717482658,0,55,M,2,High School,Single,$80K - $120K,Blue,36,3,2,2,18022.0,0,18022.0,0.823,14485,106,0.738,0.0
708621408,0,39,F,1,Unknown,Single,Less than $40K,Blue,28,3,2,1,1438.3,0,1438.3,0.799,4173,82,0.64,0.0
709546608,0,37,F,2,Uneducated,Married,Less than $40K,Blue,36,6,5,4,1438.3,647,791.3,0.889,4803,64,0.684,0.45
716905158,0,45,M,2,Unknown,Single,$60K - $80K,Blue,30,3,1,3,21815.0,0,21815.0,0.807,3904,72,1.118,0.0
711092658,1,39,F,3,Graduate,Married,Unknown,Blue,26,2,2,3,4376.0,855,3521.0,0.839,2862,52,0.733,0.195
714234858,0,54,F,3,High School,Married,Less than $40K,Blue,36,5,1,4,3666.0,1739,1927.0,0.779,4735,84,0.826,0.474
717469158,0,46,M,2,Unknown,Married,$80K - $120K,Blue,30,6,3,0,18578.0,1385,17193.0,0.565,1606,54,0.421,0.075
710208633,0,37,F,1,Graduate,Married,Less than $40K,Blue,31,5,2,2,2417.0,1929,488.0,0.886,1773,42,0.556,0.798
709946658,0,49,F,4,College,Single,$40K - $60K,Blue,30,5,3,3,2765.0,1211,1554.0,0.736,4629,58,0.706,0.438
708171858,0,33,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,5,2,3,1864.0,1081,783.0,1.416,2607,44,1.75,0.58
709865883,1,38,M,2,High School,Divorced,$60K - $80K,Silver,25,1,2,3,26794.0,821,25973.0,0.848,8788,58,0.933,0.031
716310633,0,59,F,1,Post-Graduate,Single,Less than $40K,Blue,36,6,2,2,2759.0,2481,278.0,0.588,5037,84,0.68,0.899
713053383,1,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,3,34516.0,781,33735.0,0.803,853,12,0.091,0.023
780710433,0,53,M,2,College,Single,$80K - $120K,Blue,42,4,2,2,1575.0,0,1575.0,1.32,4241,77,0.974,0.0
718383183,0,51,F,3,High School,Married,Less than $40K,Blue,39,2,1,1,3803.0,2437,1366.0,0.809,14397,117,0.746,0.641
710201058,0,46,F,4,Graduate,Married,Less than $40K,Blue,38,3,3,2,1485.0,736,749.0,0.622,4198,65,0.912,0.496
778728783,0,39,F,2,Unknown,Married,Less than $40K,Blue,19,5,3,1,3156.0,2095,1061.0,1.281,2739,56,0.75,0.664
719683158,1,56,F,2,Unknown,Married,Less than $40K,Blue,48,2,4,2,4746.0,0,4746.0,0.862,7154,66,1.062,0.0
778924158,0,45,F,2,High School,Single,Less than $40K,Blue,26,4,3,4,1438.3,0,1438.3,0.71,3749,77,0.604,0.0
713989233,0,61,M,0,Post-Graduate,Married,Unknown,Blue,53,6,2,3,14434.0,1927,12507.0,2.675,1731,32,3.571,0.134
709925733,0,32,F,0,Unknown,Single,Less than $40K,Blue,22,1,3,2,1438.3,713,725.3,0.806,5099,80,0.951,0.496
715396983,0,46,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,2,17698.0,1769,15929.0,0.623,8056,95,0.583,0.1
713456583,0,45,M,2,High School,Married,$80K - $120K,Silver,37,3,2,2,34516.0,1495,33021.0,0.52,3247,70,0.707,0.043
710232483,0,49,F,1,Uneducated,Married,Unknown,Blue,36,2,3,2,19846.0,2162,17684.0,0.602,16908,122,0.694,0.109
719428308,0,50,M,2,High School,Unknown,$60K - $80K,Blue,41,6,2,2,3244.0,1762,1482.0,0.661,1274,32,1.0,0.543
772525308,0,43,M,3,College,Single,$40K - $60K,Blue,33,5,2,4,10533.0,1689,8844.0,0.359,3651,69,0.605,0.16
711673983,0,44,M,4,Unknown,Single,$60K - $80K,Blue,36,3,1,2,18721.0,1568,17153.0,0.788,4537,81,0.8,0.084
710690733,1,47,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666.0,0,1666.0,0.92,2816,38,0.52,0.0
716007708,0,48,M,2,Graduate,Married,$120K +,Blue,37,3,1,2,8956.0,1279,7677.0,0.864,4814,73,1.212,0.143
714162033,0,45,F,3,Post-Graduate,Divorced,Less than $40K,Blue,28,3,4,3,5216.0,1519,3697.0,0.887,3434,49,0.69,0.291
715851333,0,42,M,4,High School,Married,$60K - $80K,Blue,27,2,3,2,13804.0,1903,11901.0,0.723,7376,97,0.54,0.138
709662708,0,65,M,1,High School,Married,$40K - $60K,Blue,53,3,3,3,3506.0,1604,1902.0,0.574,1953,61,0.649,0.458
756477333,0,42,F,4,Uneducated,Married,Less than $40K,Blue,35,4,3,1,1539.0,0,1539.0,0.944,4793,71,0.614,0.0
779662308,0,49,F,2,Unknown,Married,Less than $40K,Blue,32,3,1,3,1438.3,710,728.3,0.683,3808,80,0.569,0.494
717128283,0,40,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,2,5525.0,2409,3116.0,0.929,2305,33,0.941,0.436
714176133,0,47,F,1,Uneducated,Single,Less than $40K,Blue,36,5,2,3,1438.3,735,703.3,0.762,4220,87,0.673,0.511
718958583,1,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,5,3,2,2367.0,1606,761.0,0.956,4506,59,0.639,0.678
719749083,0,63,M,0,Doctorate,Single,Less than $40K,Blue,54,5,2,0,7098.0,2224,4874.0,0.864,3465,59,0.788,0.313
716716083,0,58,M,3,Unknown,Single,$80K - $120K,Blue,36,6,2,3,3355.0,1878,1477.0,0.725,4578,84,0.953,0.56
780390108,0,44,F,3,College,Married,$40K - $60K,Blue,34,3,1,2,3256.0,1013,2243.0,0.988,5079,81,0.841,0.311
718421808,0,56,F,2,Uneducated,Married,Unknown,Blue,43,6,3,2,3068.0,1765,1303.0,0.853,4611,73,0.698,0.575
714202008,1,53,F,2,High School,Married,Less than $40K,Blue,36,6,3,2,3918.0,2517,1401.0,0.47,2115,42,0.448,0.642
795237183,0,51,F,2,Graduate,Married,$40K - $60K,Blue,45,3,2,4,5930.0,0,5930.0,1.19,2041,32,0.684,0.0
811713408,0,58,F,2,High School,Married,$40K - $60K,Blue,53,4,2,3,2642.0,1249,1393.0,0.682,4897,81,0.723,0.473
708177333,0,51,F,2,High School,Married,Less than $40K,Silver,36,5,3,0,11261.0,2485,8776.0,0.736,1158,26,0.857,0.221
718929708,0,60,F,0,Graduate,Married,Less than $40K,Blue,50,4,2,2,3147.0,1602,1545.0,0.569,1558,23,0.643,0.509
720034983,0,26,M,0,Unknown,Unknown,Less than $40K,Silver,13,2,1,1,10254.0,0,10254.0,0.51,4258,68,0.838,0.0
816761433,0,36,M,2,College,Single,$80K - $120K,Blue,31,5,2,3,5821.0,764,5057.0,0.688,5291,96,0.684,0.131
789261558,0,58,M,1,High School,Married,$60K - $80K,Blue,47,3,1,4,2212.0,1392,820.0,0.573,1387,34,0.7,0.629
793059108,0,50,F,2,Graduate,Married,$40K - $60K,Blue,44,6,2,3,2339.0,1440,899.0,0.431,893,22,0.375,0.616
717121758,0,58,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,1,3008.0,2517,491.0,0.674,4627,68,0.659,0.837
772401933,0,36,F,1,Unknown,Single,Less than $40K,Blue,26,3,3,2,2517.0,0,2517.0,0.946,3569,62,0.771,0.0
715547058,1,35,F,0,Graduate,Married,Less than $40K,Blue,36,4,3,4,2089.0,0,2089.0,0.871,2707,51,0.5,0.0
719534058,0,26,F,0,Graduate,Unknown,Less than $40K,Blue,14,3,2,1,2163.0,1942,221.0,0.582,4380,57,0.781,0.898
714060408,0,57,F,3,High School,Single,Unknown,Blue,37,3,1,2,3052.0,1603,1449.0,0.776,4210,82,0.907,0.525
713833233,0,49,M,5,Uneducated,Married,$80K - $120K,Silver,30,3,3,2,34516.0,1768,32748.0,0.767,15134,124,0.722,0.051
718265658,0,47,F,4,Uneducated,Single,Less than $40K,Blue,36,3,1,2,2092.0,1499,593.0,0.811,4130,80,1.162,0.717
768675483,0,41,M,4,College,Divorced,$60K - $80K,Blue,35,5,3,2,2001.0,0,2001.0,0.791,4455,82,0.64,0.0
715059258,0,38,F,3,Doctorate,Single,Unknown,Blue,32,6,4,4,3072.0,1970,1102.0,0.671,4245,82,0.952,0.641
711916533,0,57,M,2,Unknown,Single,$120K +,Blue,44,5,1,2,5612.0,1884,3728.0,0.77,4734,83,0.886,0.336
788974608,0,48,M,3,Graduate,Unknown,$60K - $80K,Blue,35,5,1,3,2829.0,2342,487.0,0.991,1561,41,1.05,0.828
772846383,0,45,F,1,Unknown,Single,Less than $40K,Blue,36,3,4,1,2632.0,1480,1152.0,0.588,4787,89,0.679,0.562
778878633,0,51,M,3,Unknown,Married,$80K - $120K,Blue,32,6,3,1,1817.0,885,932.0,0.621,3400,67,0.675,0.487
716567433,0,41,F,4,Graduate,Married,$40K - $60K,Blue,36,3,2,3,3179.0,1229,1950.0,0.781,4337,82,1.05,0.387
820075983,0,26,M,0,Graduate,Single,Less than $40K,Blue,21,4,3,2,1585.0,1535,50.0,0.462,2299,49,0.485,0.968
719826333,0,34,F,2,Doctorate,Single,Less than $40K,Blue,13,5,1,2,1438.3,0,1438.3,0.946,2557,67,0.763,0.0
803339583,0,49,F,2,Post-Graduate,Married,Less than $40K,Blue,44,4,4,2,1644.0,0,1644.0,1.033,4898,82,0.783,0.0
715140933,0,45,F,3,Graduate,Single,$40K - $60K,Silver,39,5,2,4,21425.0,1459,19966.0,1.061,3704,60,0.538,0.068
779770683,0,47,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,2,3,3,1439.0,0,1439.0,0.638,5047,79,0.837,0.0
718504233,1,43,F,4,Uneducated,Married,Less than $40K,Blue,30,2,2,3,2082.0,1794,288.0,0.735,3423,48,0.92,0.862
712237458,0,47,M,3,Unknown,Married,$120K +,Blue,28,3,2,2,11629.0,802,10827.0,0.912,3752,78,0.902,0.069
814571058,0,30,F,1,College,Single,Less than $40K,Blue,24,4,3,0,3450.0,2517,933.0,0.652,2545,64,0.778,0.73
711706458,0,44,M,4,Doctorate,Married,$80K - $120K,Blue,27,1,2,1,24134.0,1290,22844.0,0.814,13311,110,0.642,0.053
719514783,0,39,F,3,Post-Graduate,Unknown,Unknown,Blue,26,6,1,4,3209.0,2517,692.0,0.431,1292,37,0.762,0.784
822132858,1,41,M,4,Uneducated,Married,$80K - $120K,Blue,37,1,2,2,23250.0,0,23250.0,0.564,2205,43,0.654,0.0
710197308,0,39,F,2,Graduate,Married,Less than $40K,Blue,28,4,3,0,1438.3,0,1438.3,1.017,4089,73,0.872,0.0
718178583,0,42,F,2,Unknown,Married,Less than $40K,Blue,29,3,3,1,4710.0,1604,3106.0,0.607,4663,78,0.814,0.341
709399908,0,34,F,2,Graduate,Single,$40K - $60K,Blue,23,4,2,2,7594.0,1442,6152.0,0.753,15026,99,0.678,0.19
715830558,1,50,M,2,Uneducated,Unknown,$120K +,Blue,38,6,2,1,34516.0,397,34119.0,0.914,7454,81,0.841,0.012
708128733,0,50,F,3,Post-Graduate,Single,Unknown,Blue,36,5,4,3,1814.0,0,1814.0,0.852,5014,99,0.623,0.0
721301733,0,53,M,1,Graduate,Married,$80K - $120K,Blue,38,6,3,2,22140.0,733,21407.0,0.987,1580,45,0.667,0.033
719587158,0,37,M,1,High School,Single,$40K - $60K,Blue,25,3,2,3,2608.0,1799,809.0,0.732,2565,72,0.636,0.69
710723958,0,43,F,3,Uneducated,Single,Unknown,Blue,32,5,1,1,1438.3,491,947.3,0.494,5016,86,0.593,0.341
788230158,0,29,M,1,Unknown,Married,$40K - $60K,Silver,20,3,1,2,16496.0,1409,15087.0,0.677,16715,126,0.703,0.085
710989008,0,38,M,1,Graduate,Unknown,$40K - $60K,Blue,27,5,6,0,13100.0,1436,11664.0,0.519,3201,78,0.5,0.11
779209083,0,56,M,3,Unknown,Married,$40K - $60K,Blue,45,6,2,4,1813.0,1387,426.0,0.406,1468,32,0.231,0.765
717551358,0,63,M,0,Graduate,Married,$60K - $80K,Blue,55,4,1,4,3556.0,2517,1039.0,0.983,2279,56,0.6,0.708
719562108,0,28,F,0,Uneducated,Single,Less than $40K,Silver,20,6,3,3,12793.0,1650,11143.0,0.783,2671,67,0.763,0.129
715405758,1,50,F,1,High School,Single,Unknown,Blue,42,5,0,4,10057.0,0,10057.0,0.792,2383,42,0.448,0.0
720867708,1,45,F,4,Graduate,Unknown,Less than $40K,Blue,33,1,3,2,1748.0,1103,645.0,0.739,2335,41,0.708,0.631
754599558,0,40,F,3,College,Single,Less than $40K,Blue,33,5,3,1,7207.0,2002,5205.0,0.828,3825,70,0.707,0.278
794554683,1,41,F,4,Graduate,Married,Less than $40K,Blue,26,4,2,2,3159.0,0,3159.0,0.916,2925,46,0.353,0.0
720197058,1,47,F,3,Graduate,Unknown,Unknown,Blue,33,1,3,4,3443.0,0,3443.0,0.832,2505,45,0.452,0.0
714877233,0,53,M,1,High School,Married,$80K - $120K,Blue,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15
